currency,horizon_hours,tenor,delta,alpha,beta_on_residual,beta_t_stat,r2,n
BTC,24,180.0,0.9,0.10445100268393918,0.5166227160288761,0.9902095294126457,0.027251275156398358,37
ETH,1,14.0,0.1,-0.24042675181899373,-0.32672827502602203,-3.7897718910996967,0.2691479168004771,41
ETH,1,14.0,0.2,-0.011775536811059003,-0.38694137880978935,-2.3208482660412573,0.12135123278023197,41
ETH,1,14.0,0.3,-0.03353632915591488,0.017371638231605688,0.07998782675853569,0.00016402571754903228,41
ETH,1,14.0,0.5,0.0239279729467684,-0.37384124487239384,-1.2893245174056707,0.04088198040533608,41
ETH,1,14.0,0.7,-0.0010961874585501102,-0.13862171914651317,-0.1825956786700631,0.0008541718658834352,41
ETH,1,14.0,0.8,-0.052247519107342454,0.26687694409688195,0.6775160940078009,0.011633030012017986,41
ETH,1,14.0,0.9,-0.03431965201191797,-0.6075304345774858,-2.486113482902213,0.1368007137481978,41
ETH,1,30.0,0.1,-0.06803016295017758,0.04771535285566371,0.23492062952062265,0.0014130696949969934,41
ETH,1,30.0,0.2,-0.0012647702655983655,-0.46161248907427505,-1.5177419212283525,0.055771018885258705,41
ETH,1,30.0,0.3,-0.013613574901343373,-0.2536122401939675,-0.737542824777408,0.013756065118940675,41
ETH,1,30.0,0.5,-0.015346252965393735,-0.34170821185892886,-1.0563364277074365,0.027815607589660285,41
ETH,1,30.0,0.7,-0.03238483754455761,0.12899450515333633,0.32634147331924146,0.0027233007452128755,41
ETH,1,30.0,0.8,-0.02213981610012825,0.18160848076795605,0.8517406521971014,0.018261892991299877,41
ETH,1,30.0,0.9,0.016519434952712395,-0.10137780963852132,-0.4684434734150575,0.005595166370813254,41
ETH,1,60.0,0.1,-0.06830099932046045,-0.4301013525373739,-2.0217605466814312,0.09486543006580272,41
ETH,1,60.0,0.2,-0.03003410899184214,-0.09512828227490645,-0.33658000703982704,0.0028963585633279276,41
ETH,1,60.0,0.3,-0.02883983688425497,-0.017877352403178923,-0.08339432240246983,0.00017829161691740314,41
ETH,1,60.0,0.5,-0.029272689868947002,0.35479315702979664,1.500080250507789,0.054550972712300916,41
ETH,1,60.0,0.7,-0.01858393184040983,0.017482504504578483,0.05481682267106115,7.704237293204574e-05,41
ETH,1,60.0,0.8,-0.03218390568174135,0.3077950777865779,1.086939074938997,0.029402546399300844,41
ETH,1,60.0,0.9,0.001996339184424632,0.02385354536483588,0.0960291534259208,0.00023639534268748985,41
ETH,1,90.0,0.1,-0.08369672778473454,-0.34756026994326183,-1.3136918775933866,0.04237576493808859,41
ETH,1,90.0,0.2,-0.027284050633456736,-0.0022193676382854027,-0.00807064495283075,1.6701333634960847e-06,41
ETH,1,90.0,0.3,-0.02595488624435774,0.11077753281068274,0.42907864518681366,0.004698549766206317,41
ETH,1,90.0,0.5,-0.012856485734795385,0.4300281369408073,1.4931342702704948,0.054074210347481166,41
ETH,1,90.0,0.7,-0.014982069253959476,0.052125237465618694,0.20331321048089282,0.0010587819351038918,41
ETH,1,90.0,0.8,0.00027723396233852375,-0.26843588754974984,-0.8291310848457363,0.01732180352022994,41
ETH,1,90.0,0.9,0.031001602322086003,-0.4010778285143301,-1.6893349377101134,0.06818613721644595,41
ETH,1,120.0,0.1,-0.04308163958782767,-0.05557085014059111,-0.18884417306030782,0.0009135779889591911,41
ETH,1,120.0,0.2,-0.0283755745570773,0.3103198398158678,0.9574126705288227,0.02296383273128444,41
ETH,1,120.0,0.3,-0.028618840069461995,0.1899830664968192,0.6810032682084743,0.011751677672086513,41
ETH,1,120.0,0.5,-0.03912002018124439,0.6283609412205157,2.5463277016777908,0.1425515664082616,41
ETH,1,120.0,0.7,-0.011446856614370046,0.4882566509753202,1.72093827777939,0.07057944741060362,41
ETH,1,120.0,0.8,-0.0016608248200165525,0.17940056289154893,0.49441955684585764,0.00622892393300678,41
ETH,1,120.0,0.9,0.011666472020720998,-0.9367769816169728,-3.79127333799284,0.26930377900216995,41
ETH,1,180.0,0.1,-0.031247311563265694,0.034862256837972797,0.19993169415053552,0.0010238911448829935,41
ETH,1,180.0,0.2,-0.01912427957369477,0.0745032701916324,0.37938372380486324,0.003676994172473136,41
ETH,1,180.0,0.3,-0.017244260510329384,0.07353500133751727,0.4373731319382223,0.0048810649224336755,41
ETH,1,180.0,0.5,-0.01606700220455509,0.18230327881215433,0.9649010057330913,0.023316049166429487,41
ETH,1,180.0,0.7,-0.012556367006288066,0.11294709579226966,0.3406144999324237,0.0029660032588081364,41
ETH,1,180.0,0.8,-0.00833505743373735,0.2895975377338692,1.0363055502256908,0.026798699679408733,41
ETH,1,180.0,0.9,0.004499861737984448,-0.48128953659401713,-2.073931142079016,0.09933192007267955,41
ETH,3,14.0,0.1,-0.46440715796108567,-0.8729298101094571,-4.517260130211831,0.4048284964703106,32
ETH,3,14.0,0.2,-0.08602615923107987,-0.7153578868743233,-1.3918854211571303,0.060660803960850385,32
ETH,3,14.0,0.3,-0.2103166652344459,0.4127748568435754,0.8153866357859487,0.021681346867183704,32
ETH,3,14.0,0.5,-0.07426901093533404,-0.9339475325588115,-1.5719369522146862,0.07609826810763798,32
ETH,3,14.0,0.7,-0.08240465613589754,-0.6655290529284391,-0.4110701007969584,0.00560107220910977,32
ETH,3,14.0,0.8,-0.2843309173547376,1.2291685028920545,1.8971892636226309,0.1071249757793572,32
ETH,3,14.0,0.9,-0.21028393611999244,-0.5535161050266127,-1.1419704152258483,0.041658970486448066,32
ETH,3,30.0,0.1,-0.15674159054184741,-0.08334193727870962,-0.22376220557955226,0.0016662032879745103,32
ETH,3,30.0,0.2,-0.10753267609689109,-0.8430163336934712,-1.5098611626956167,0.07062277813839524,32
ETH,3,30.0,0.3,-0.054620204317279965,-1.4335906988173797,-2.0582408704778796,0.12373850608217529,32
ETH,3,30.0,0.5,-0.09802411989125066,-1.8060661963900428,-2.6507762019885264,0.18977199436224745,32
ETH,3,30.0,0.7,-0.0955295667360594,-0.465233870303048,-0.5993696975112343,0.01183310209861943,32
ETH,3,30.0,0.8,-0.10733260392188144,0.09698392496504925,0.25091885796943975,0.0020942805602760517,32
ETH,3,30.0,0.9,-0.17991020950788492,0.1637658855938448,0.43474499804314104,0.0062606642553907355,32
ETH,3,60.0,0.1,-0.11960626652930686,-0.49991874106843487,-0.9790249916779873,0.030960487296481598,32
ETH,3,60.0,0.2,-0.0896539156887471,-0.9775408082911298,-1.7294813695995241,0.09066400578441347,32
ETH,3,60.0,0.3,-0.04653257572915308,-0.2624672906735268,-0.4796850513379069,0.0076115449705632665,32
ETH,3,60.0,0.5,-0.06791606484732209,0.26611542713145925,0.5162669869189507,0.008806149488455928,32
ETH,3,60.0,0.7,-0.03735562294486765,0.036615345343404,0.08276118966912994,0.00022826170188117167,32
ETH,3,60.0,0.8,-0.04922745181591691,0.6824628659848829,1.3659503364919396,0.05855240200699319,32
ETH,3,60.0,0.9,-0.045110837082602155,0.4825655370903713,1.1916888820682094,0.04519786313826102,32
ETH,3,90.0,0.1,-0.10596443538162963,0.044886789522782855,0.07036654240831196,0.00016502110655636226,32
ETH,3,90.0,0.2,-0.06587712349202068,0.44510058510343314,0.8739602292310246,0.02482808760084876,32
ETH,3,90.0,0.3,-0.033667153939695035,0.44731439111263,0.8374174726012207,0.022841663180912186,32
ETH,3,90.0,0.5,-0.009154442547197173,0.952487491479665,1.7750036781460172,0.0950400427277921,32
ETH,3,90.0,0.7,-0.02347149415507037,0.46074639430325814,1.2261527324845265,0.0477233604066174,32
ETH,3,90.0,0.8,-0.0239060697189643,0.5126666240343151,0.8390809328343886,0.022930416529668096,32
ETH,3,90.0,0.9,-0.001930964430572826,-0.255304865473325,-0.5546240445374508,0.010149525244505964,32
ETH,3,120.0,0.1,-0.08161147697066348,0.5244868116948669,0.7407774290402824,0.0179631303353166,32
ETH,3,120.0,0.2,-0.05673251764606699,1.1533815657116961,2.1313980392731318,0.13151365918198787,32
ETH,3,120.0,0.3,-0.04636867073555697,0.8115561703332828,1.6821732964403382,0.08619348930896653,32
ETH,3,120.0,0.5,-0.05483582782621252,1.6230259601632249,3.804655573615021,0.3254698714558275,32
ETH,3,120.0,0.7,-0.02263185491899058,0.8288949171917898,1.9208259268737824,0.10951674348723117,32
ETH,3,120.0,0.8,0.00946915801983788,1.2977576594519067,2.513470613545335,0.17395273681862977,32
ETH,3,120.0,0.9,-0.026142607513026543,-0.9103073484456992,-1.8628742374713523,0.10368297806135907,32
ETH,3,180.0,0.1,-0.07635772715239907,0.643767982971292,2.2348852589227612,0.14272762420060525,32
ETH,3,180.0,0.2,-0.03190511164514368,0.6487262154375517,1.9849694119743104,0.1160899099425764,32
ETH,3,180.0,0.3,-0.028695490263188735,0.5788697977070438,1.9959064335985026,0.11722235168449635,32
ETH,3,180.0,0.5,-0.004812079596341546,1.2641578948302576,4.467187936480958,0.39946874675085375,32
ETH,3,180.0,0.7,-0.05026926853829542,0.3874049281770137,0.5380608221530961,0.009558076496084422,32
ETH,3,180.0,0.8,-0.03758876352195406,0.719650432249982,1.4750551490949966,0.0676218936313312,32
ETH,3,180.0,0.9,-0.022166702346706466,-0.4090898091439756,-1.0954491240020021,0.03846180914923192,32
ETH,6,14.0,0.1,-0.1884374138583922,-0.33777015780805986,-0.8837530921246447,0.04158557668725815,20
ETH,6,14.0,0.2,-0.041703240576944973,-2.3786015064154893,-3.020839800355376,0.3364171038037753,20
ETH,6,14.0,0.3,-0.04702656392098918,-0.7984984434201687,-0.5275267450423583,0.015224867915883622,20
ETH,6,14.0,0.5,0.22292908656729118,-3.104359586081448,-2.4343571073945927,0.2476833199753058,20
ETH,6,14.0,0.7,0.1303905899011582,-3.3448428093511593,-1.2557664798304944,0.08055133695590033,20
ETH,6,14.0,0.8,-0.2590472495788833,1.2836497313774247,0.742482097488778,0.02971653034419519,20
ETH,6,14.0,0.9,-0.2236632232062963,-2.1456247982152985,-2.397582822017227,0.2420543096902319,20
ETH,6,30.0,0.1,-0.08346202193695068,-0.37885467826080343,-0.4174911133505251,0.009590401883431854,20
ETH,6,30.0,0.2,-0.02519684402497251,-2.2631799474169463,-2.3113120298339136,0.2288632476247594,20
ETH,6,30.0,0.3,0.05690767354717693,-2.5737599778203877,-2.6362577216683465,0.27855291494538914,20
ETH,6,30.0,0.5,-0.03701532180982371,-2.048921074110937,-1.60530018787897,0.12523643433090514,20
ETH,6,30.0,0.7,-0.14000196475723173,0.7054117776454374,0.49077682151436386,0.013204523448923089,20
ETH,6,30.0,0.8,-0.16048518665524336,0.46104432073103013,0.43123622601307215,0.010225725490584425,20
ETH,6,30.0,0.9,-0.3206824985190422,0.7091491195124332,0.6162686316171992,0.02066329853395865,20
ETH,6,60.0,0.1,-0.12559234601719707,-1.3664889809180096,-1.852089628085489,0.16006524575784264,20
ETH,6,60.0,0.2,-0.05922676232511992,-0.9264964697513467,-0.95419137482674,0.0481469070584315,20
ETH,6,60.0,0.3,0.03711246323451614,-2.9141709779387535,-3.360238098921144,0.3854809652744563,20
ETH,6,60.0,0.5,-0.032019718029412926,0.29549791874701475,0.43280507747595426,0.010299496169181022,20
ETH,6,60.0,0.7,0.00838478797393942,0.5904196886335505,0.7869265690490264,0.03325876773562242,20
ETH,6,60.0,0.8,-0.018904396311535104,1.1902092134708306,1.5845084046394373,0.122407862139572,20
ETH,6,60.0,0.9,-0.0076136385852803076,0.03957226851263494,0.06477979548409987,0.00023308021111445587,20
ETH,6,90.0,0.1,-0.159311664399338,-0.8870511041242434,-0.9344618352010432,0.04626762001128415,20
ETH,6,90.0,0.2,-0.042079279442799,-0.47159609588815776,-0.5437275075675417,0.016159019794281693,20
ETH,6,90.0,0.3,-0.02840153950800991,-0.2373508675994284,-0.20930221989831335,0.0024278367772656573,20
ETH,6,90.0,0.5,-0.001959018966722976,-0.056455651494674276,-0.06632783535982464,0.0002443503751633491,20
ETH,6,90.0,0.7,0.008663244979446172,-0.19078347356300004,-0.26696971296372723,0.003943984926779609,20
ETH,6,90.0,0.8,0.006409043741129175,2.0750138802668165,1.8525081092245492,0.16012600384992404,20
ETH,6,90.0,0.9,0.029775250325930626,-0.6551243976373666,-0.7099992707929476,0.02724255666233244,20
ETH,6,120.0,0.1,-0.0826512352803287,-0.7522164154401781,-0.8658603744580012,0.03998536620542781,20
ETH,6,120.0,0.2,-0.04343216497022517,0.9637697891161112,1.0947078397127865,0.062421148364987356,20
ETH,6,120.0,0.3,-0.042849388166347806,1.2494792057044233,1.426081769755777,0.10151436223330745,20
ETH,6,120.0,0.5,-0.011279062719170969,1.3349458051020178,1.5480699514971252,0.11749653897820445,20
ETH,6,120.0,0.7,0.040360977481322176,0.596487202372817,0.8431268556085504,0.03799198885967359,20
ETH,6,120.0,0.8,0.07664284286865464,1.547025545509622,1.532587464513279,0.1154280118376958,20
ETH,6,120.0,0.9,-0.02564825811399523,-1.371183254138999,-1.9868562195560286,0.1798646805197296,20
ETH,6,180.0,0.1,-0.0749093024558767,0.5961524640623691,1.2353411591822911,0.07815540726364656,20
ETH,6,180.0,0.2,0.010958254033704741,0.6111621702070784,1.4343220356914108,0.10257022550558714,20
ETH,6,180.0,0.3,0.01822803738581142,0.6108389101360617,1.6323216852330034,0.12893984493582533,20
ETH,6,180.0,0.5,0.04757796765024418,1.471879761180551,2.6052038823074506,0.2738154424882816,20
ETH,6,180.0,0.7,0.044914380806743336,-0.01903054262306467,-0.021062942021124242,2.464647734656822e-05,20
ETH,6,180.0,0.8,0.07911170281327032,0.34938889190343364,0.49815136771756124,0.013598897427190781,20
ETH,6,180.0,0.9,0.03333371591526785,-0.7511175563765461,-1.4603135449399203,0.105923953402428,20
ETH,12,14.0,0.1,-0.24519986999570334,-0.5884932168625457,-2.3586389200548274,0.1947674604636247,25
ETH,12,14.0,0.2,-0.014196244444769392,-2.5850253656720614,-4.089042982616119,0.42095059916627264,25
ETH,12,14.0,0.3,0.13044079143102946,-2.0752910174152372,-2.2056387082966262,0.1745871048564922,25
ETH,12,14.0,0.5,0.04967986315743089,-3.0884050166591033,-2.983974703668299,0.27908963511637475,25
ETH,12,14.0,0.7,-0.02027152661688776,-4.446471964423554,-1.7780191358202482,0.12084054530599309,25
ETH,12,14.0,0.8,-0.5576088730911529,0.46932347303725885,0.22399361105266802,0.002176692447925954,25
ETH,12,14.0,0.9,-0.6638213973090603,-2.7698505995789704,-3.229625623873905,0.3120051267350895,25
ETH,12,30.0,0.1,0.24385687063739284,-1.2502286758596466,-1.2118962578577,0.06002333542832339,25
ETH,12,30.0,0.2,0.17046276633025603,-2.361717083227395,-1.8631324703845045,0.13113324643277235,25
ETH,12,30.0,0.3,0.059594637002441525,-1.1130888628890403,-0.7920633360655424,0.026552446545499597,25
ETH,12,30.0,0.5,-0.09440840290242203,-1.4418577302629563,-0.8687991826441924,0.0317751207264968,25
ETH,12,30.0,0.7,-0.39444179787923717,1.5711917831155655,0.5988824756179925,0.0153544859264384,25
ETH,12,30.0,0.8,-0.6520909380435953,3.2784384234522266,2.014980263671539,0.15004152392822467,25
ETH,12,30.0,0.9,-0.47739114662542587,0.525385576596641,0.5481052962165104,0.012893305068046979,25
ETH,12,60.0,0.1,-0.2059275709720243,-3.6280630285527824,-3.4607154603299795,0.3424165901051893,25
ETH,12,60.0,0.2,-0.09224878605143466,-4.377270915060578,-3.022851359738417,0.2843280679230945,25
ETH,12,60.0,0.3,-0.017534884369852656,-2.3305884448654406,-1.417743314612982,0.08036770967897788,25
ETH,12,60.0,0.5,-0.15695734134243977,2.095373897635702,1.6589222266134793,0.10686628226734562,25
ETH,12,60.0,0.7,-0.26474411974555906,2.616882432858439,1.6218580934144355,0.10262895801140359,25
ETH,12,60.0,0.8,-0.32142726425113277,2.762620541150133,2.103347205202401,0.16132067748650136,25
ETH,12,60.0,0.9,-0.24365133723228127,1.1250044328422422,0.9703493549931806,0.03932814603195345,25
ETH,12,90.0,0.1,-0.08642003665638151,-0.33580964139541347,-0.318790993296981,0.00439915744199626,25
ETH,12,90.0,0.2,-0.048218158926020646,0.1017532303617219,0.07789376190262504,0.0002637320854443903,25
ETH,12,90.0,0.3,-0.061266227194369915,-0.4190921723984216,-0.3212558306692954,0.0044671424315302355,25
ETH,12,90.0,0.5,-0.05334904461795653,2.4206255398400573,1.2068177517954521,0.059551223604590864,25
ETH,12,90.0,0.7,-0.10689571860457964,0.25002657340863793,0.13181645920728383,0.0007548896640441338,25
ETH,12,90.0,0.8,-0.11217817939158292,-1.5070727154560726,-0.6922987058721323,0.02041278732660945,25
ETH,12,90.0,0.9,-0.25573646284297236,1.9116490969607491,1.8916114127595518,0.13462892822234107,25
ETH,12,120.0,0.1,-0.03486502495076672,1.9398756284599035,1.3551592952584448,0.07394197717331386,25
ETH,12,120.0,0.2,-0.07861653527882917,1.2367472245114142,0.6936395012914636,0.020490310294851377,25
ETH,12,120.0,0.3,-0.06032088286865063,0.1733171452444102,0.1039692848594679,0.00046976235848994463,25
ETH,12,120.0,0.5,-0.25534900659490795,4.816792767854283,2.55861459161807,0.2215662334513312,25
ETH,12,120.0,0.7,-0.020650179958422124,2.915394577852367,1.5549739865599153,0.09512744577106735,25
ETH,12,120.0,0.8,-0.0855202002677477,-0.0235097831577528,-0.009768493579376572,4.148829170325108e-06,25
ETH,12,120.0,0.9,-0.08351813781018073,0.2827116902579112,0.20695014236084805,0.0018586416889201374,25
ETH,12,180.0,0.1,-0.11499520595902052,2.2142900576749973,2.744386957055599,0.24668360078620344,25
ETH,12,180.0,0.2,-0.10819973966036261,3.017938430037098,2.6408683700199593,0.2326730676342158,25
ETH,12,180.0,0.3,-0.08122332872835986,2.6771718264442437,2.7192452228715815,0.2432790325873263,25
ETH,12,180.0,0.5,-0.09607138395666354,1.804651091608375,1.3104626471554712,0.06947811822340921,25
ETH,12,180.0,0.7,0.02330439924732719,1.6670570392623973,0.9529771254380208,0.037985574650032716,25
ETH,12,180.0,0.8,-0.04107538292893169,0.05122553837834459,0.03040024051146783,4.0179890866243184e-05,25
ETH,12,180.0,0.9,-0.09010636339835013,-1.8062206651419197,-1.6075607990146448,0.1010094706132445,25
ETH,24,14.0,0.1,0.02060190389878808,-0.30701464135145257,-0.7727137528136184,0.016773466644604107,37
ETH,24,14.0,0.2,0.23043982433719207,-1.898015933643436,-2.5077242437806664,0.1523100459588218,37
ETH,24,14.0,0.3,0.17086846776281872,-0.6802970677887092,-1.0496210590986375,0.03051668576315003,37
ETH,24,14.0,0.5,-0.05512239899369317,-0.3251365839811147,-0.323390745003247,0.0029791431563838122,37
ETH,24,14.0,0.7,-0.16243508962922062,-2.0604014541433973,-0.9345079078845192,0.024344147526157323,37
ETH,24,14.0,0.8,-0.7811138386341658,2.2323519916682004,1.1826905748679886,0.03842870227793327,37
ETH,24,14.0,0.9,-0.848939690986186,0.7341261688658387,0.730494714772024,0.015017397336416272,37
ETH,24,30.0,0.1,0.3985914145041353,-0.9001803613688876,-1.2836396279537587,0.044961329480153855,37
ETH,24,30.0,0.2,0.14397747959671897,-0.9776290768233796,-0.9467297919566444,0.02496907387168834,37
ETH,24,30.0,0.3,0.1560456586348977,-2.97235253480625,-1.9139640882050024,0.09474779597294058,37
ETH,24,30.0,0.5,0.016255157337591336,3.4213554622546023,2.201282034568787,0.12161035134708453,37
ETH,24,30.0,0.7,-0.4209885207171825,4.3176442309702985,4.050449751606694,0.31914752152403114,37
ETH,24,30.0,0.8,-0.5010920865463098,1.8745550565318752,2.38383341750736,0.13968264406124564,37
ETH,24,30.0,0.9,-0.7106960994657787,-0.05054340074409715,-0.06336967181544644,0.00011472156048186744,37
ETH,24,60.0,0.1,0.04443404138976768,-1.1890717941819042,-1.8515527287964568,0.08921165366292882,37
ETH,24,60.0,0.2,0.004064220040267448,-1.1335258230275314,-1.0487156095313301,0.030465661713408365,37
ETH,24,60.0,0.3,0.027162015330459262,-0.3159039781699757,-0.2492239770590502,0.0017715016623822688,37
ETH,24,60.0,0.5,0.007277109634709963,2.9531577509760347,2.1849569161694777,0.12002897162444826,37
ETH,24,60.0,0.7,-0.09360480556151979,4.6736501996227835,5.033888008220784,0.4199538700582197,37
ETH,24,60.0,0.8,-0.3041525249204111,4.310251359977907,4.308278958160374,0.34654272423900345,37
ETH,24,60.0,0.9,-0.26877912484339267,1.0318626539834668,1.3171778163261811,0.04722905707875469,37
ETH,24,90.0,0.1,0.08998079259454217,0.8229183578749395,0.7381918724873483,0.015330661304149507,37
ETH,24,90.0,0.2,0.11127571422536583,2.67219298033763,1.9190257283229195,0.0952018235082559,37
ETH,24,90.0,0.3,0.01176368370277015,1.8217493362291193,1.4394926096092906,0.05589477787138797,37
ETH,24,90.0,0.5,0.054815823669303446,2.8008788231504793,1.3568786878116876,0.04997458776388797,37
ETH,24,90.0,0.7,-0.0057899921978478265,3.9647384137300334,3.0711406240587524,0.2122777492767075,37
ETH,24,90.0,0.8,-0.11141026208733613,2.219711777403612,1.4799711001138116,0.05889475496891605,37
ETH,24,90.0,0.9,-0.11620770980485993,-0.09205127145696544,-0.09302166564278909,0.00024716832925497645,37
ETH,24,120.0,0.1,0.047006538034312415,0.892821353691799,0.721277175619375,0.014646318630692323,37
ETH,24,120.0,0.2,-0.012274135635139304,7.007373433888797,5.72477341780492,0.4835703871268644,37
ETH,24,120.0,0.3,-0.08001907472303882,3.4444502906026617,2.33625869071453,0.13490757202955683,37
ETH,24,120.0,0.5,-0.18606309330813814,5.61868336385499,3.583196504344339,0.26838390075191176,37
ETH,24,120.0,0.7,0.05713900539027524,4.624609258263594,3.770149715321137,0.2888206716781566,37
ETH,24,120.0,0.8,0.021022542701603537,4.46365806841551,2.7743813140426052,0.1802739565208421,37
ETH,24,120.0,0.9,-0.05730771403525972,-0.9094886540705162,-0.7794363824883732,0.017061594180568962,37
ETH,24,180.0,0.1,-0.014986527327352317,1.0249925991940494,1.239693153215893,0.04206272768505592,37
ETH,24,180.0,0.2,-0.05605064643135629,2.6625359937695667,2.5797159162602767,0.15976340702589742,37
ETH,24,180.0,0.3,-0.060365044501696635,2.3928083994425,2.6257299631789515,0.1645673006664251,37
ETH,24,180.0,0.5,-0.07254783059021279,2.793584145020949,2.5683982915172385,0.1585864882487994,37
ETH,24,180.0,0.7,-0.034594348960942094,2.1768753880196625,1.6963992696656285,0.07597518136608283,37
ETH,24,180.0,0.8,-0.0007563311640973218,2.3387103922733528,1.7594900003880136,0.08126367342731045,37
ETH,24,180.0,0.9,0.006537055555237518,-0.6476148907790594,-0.7197483683858007,0.014585200848324043,37
